           0   0.0000000000000000        10.000000000000000        40.0000000000000000000000000000000000      
           1  -2.2527863021010055        8.7869626882133076        2.22257927453841830356395803391933441      
           2  0.75553897024502570        3.2000661453427117       -7.01222472245069639029679819941520691      
           3  0.20484604650743413        2.9035395447005796       -9.26961613137923912120186287211254239      
           4  0.94023024291627166        1.5378243865277923       -9.82146534169264917579766915878280997      
           5  0.80561352554256260        1.4653385494061859       -9.95635160736941315917647443711757660      
           6  0.98537796767662900        1.1314898966600686       -9.98933198600663629918017250020056963      
           7  0.95247095212276767        1.1137707558516450       -9.99739082595996997326892596902325749      
           8  0.99641431624977705        1.0321615511899931       -9.99936263359120403038104996085166931      
           9  0.98837020656530294        1.0278301128107219       -9.99984385819728416322504926938563585      
          10  0.99911214769623069        1.0078807687837754       -9.99996193990969040044092253083363175      
 eigenvalues
   5.8284271247461898     
  0.17157287525380993     
 eigenvectors
  0.92387953251128674      -0.38268343236508978     
  0.38268343236508978       0.92387953251128674     
