  2.22222222222222222E-003  7.15412425443559614E-013  0.99999999999759182       0.99999999999830724     
  4.44444444444444444E-003  7.82403418450222792E-013  0.99999999999737199       0.99999999999815437     
  6.66666666666666623E-003  8.55515576041139424E-013  0.99999999999713296       0.99999999999798850     
  8.88888888888888888E-003  9.35293904846446540E-013  0.99999999999687261       0.99999999999780786     
  1.11111111111111115E-002  1.02233062085587249E-012  0.99999999999659006       0.99999999999761235     
  1.33333333333333325E-002  1.11726912057549354E-012  0.99999999999628097       0.99999999999739819     
  1.55555555555555551E-002  1.22080827588218705E-012  0.99999999999594658       0.99999999999716738     
  1.77777777777777778E-002  1.33370707807890913E-012  0.99999999999558165       0.99999999999691536     
  2.00000000000000004E-002  1.45678965859025965E-012  0.99999999999518530       0.99999999999664213     
  2.22222222222222231E-002  1.59095071581504385E-012  0.99999999999475397       0.99999999999634492     
  2.44444444444444457E-002  1.73716137988092161E-012  0.99999999999428468       0.99999999999602185     
  2.66666666666666649E-002  1.89647554943593458E-012  0.99999999999377465       0.99999999999567113     
  2.88888888888888876E-002  2.07003673717408364E-012  0.99999999999322120       0.99999999999529121     
  3.11111111111111102E-002  2.25908546353894049E-012  0.99999999999261935       0.99999999999487843     
  3.33333333333333329E-002  2.46496724099342664E-012  0.99999999999196509       0.99999999999443001     
  3.55555555555555555E-002  2.68914119439852946E-012  0.99999999999125411       0.99999999999394329     
  3.77777777777777782E-002  2.93318936642365044E-012  0.99999999999048217       0.99999999999341538     
  4.00000000000000008E-002  3.19882676053152922E-012  0.99999999998964351       0.99999999999284228     
  4.22222222222222235E-002  3.48791217795757365E-012  0.99999999998873279       0.99999999999222067     
  4.44444444444444461E-002  3.80245990925452565E-012  0.99999999998774414       0.99999999999154665     
  4.66666666666666688E-002  4.14465234541683482E-012  0.99999999998667299       0.99999999999081768     
  4.88888888888888914E-002  4.51685357835481326E-012  0.99999999998550826       0.99999999999002509     
  5.11111111111111141E-002  4.92162406557737614E-012  0.99999999998424549       0.99999999998916711     
  5.33333333333333298E-002  5.36173643938596381E-012  0.99999999998287570       0.99999999998823741     
  5.55555555555555525E-002  5.84019254670509227E-012  0.99999999998139055       0.99999999998723077     
  5.77777777777777751E-002  6.36024181190146839E-012  0.99999999997977829       0.99999999998613853     
  5.99999999999999978E-002  6.92540102160084520E-012  0.99999999997803224       0.99999999998495759     
  6.22222222222222204E-002  7.53947563762742661E-012  0.99999999997613709       0.99999999998367661     
  6.44444444444444431E-002  8.20658275179578157E-012  0.99999999997408417       0.99999999998229072     
  6.66666666666666657E-002  8.93117580441012506E-012  0.99999999997185973       0.99999999998079092     
  6.88888888888888884E-002  9.71807119700603703E-012  0.99999999996944799       0.99999999997916611     
  7.11111111111111110E-002  1.05724769391399898E-011  0.99999999996683719       0.99999999997740963     
  7.33333333333333337E-002  1.15000234789302102E-011  0.99999999996400946       0.99999999997550948     
  7.55555555555555564E-002  1.25067968776201776E-011  0.99999999996094580       0.99999999997345257     
  7.77777777777777790E-002  1.35993744997141924E-011  0.99999999995762900       0.99999999997122835     
  8.00000000000000017E-002  1.47848634022693240E-011  0.99999999995403865       0.99999999996882349     
  8.22222222222222243E-002  1.60709416197674226E-011  0.99999999995015199       0.99999999996622291     
  8.44444444444444470E-002  1.74659025546839946E-011  0.99999999994594579       0.99999999996341171     
  8.66666666666666696E-002  1.89787026984728689E-011  0.99999999994139477       0.99999999996037348     
  8.88888888888888923E-002  2.06190129232505650E-011  0.99999999993647237       0.99999999995709143     
  9.11111111111111149E-002  2.23972736010538325E-011  0.99999999993114697       0.99999999995354427     
  9.33333333333333376E-002  2.43247538252183821E-011  0.99999999992538757       0.99999999994971234     
  9.55555555555555602E-002  2.64136150272533121E-011  0.99999999991916022       0.99999999994557387     
  9.77777777777777829E-002  2.86769793026324983E-011  0.99999999991242694       0.99999999994110389     
  0.10000000000000001       3.11290027802648854E-011  0.99999999990515098       0.99999999993627997     
  0.10222222222222223       3.37849543931138529E-011  0.99999999989728539       0.99999999993107036     
  0.10444444444444445       3.66613004315955985E-011  0.99999999988878652       0.99999999992544786     
  0.10666666666666666       3.97757952870754224E-011  0.99999999987960497       0.99999999991938082     
  0.10888888888888888       4.31475788200929981E-011  0.99999999986968768       0.99999999991283528     
  0.11111111111111110       4.67972808169688186E-011  0.99999999985897803       0.99999999990577526     
  0.11333333333333333       5.07471330292735909E-011  0.99999999984741206       0.99999999989815924     
  0.11555555555555555       5.50210893233786248E-011  0.99999999983492538       0.99999999988994648     
  0.11777777777777777       5.96449545020548855E-011  0.99999999982144694       0.99999999988109189     
  0.12000000000000000       6.46465223969590773E-011  0.99999999980689869       0.99999999987154520     
  0.12222222222222222       7.00557238699580459E-011  0.99999999979120158       0.99999999986125732     
  0.12444444444444444       7.59047854027131079E-011  0.99999999977426490       0.99999999985016974     
  0.12666666666666668       8.22283989979141057E-011  0.99999999975599485       0.99999999983822330     
  0.12888888888888889       8.90639041621475938E-011  0.99999999973629006       0.99999999982535392     
  0.13111111111111112       9.64514827897637208E-011  0.99999999971504139       0.99999999981149290     
  0.13333333333333333       1.04434367819431199E-010  0.99999999969213049       0.99999999979656484     
  0.13555555555555557       1.13059066590514247E-010  0.99999999966743369       0.99999999978049281     
  0.13777777777777778       1.22375599885173335E-010  0.99999999964081543       0.99999999976319098     
  0.14000000000000001       1.32437757704399068E-010  0.99999999961212938       0.99999999974456710     
  0.14222222222222222       1.43303372892280367E-010  0.99999999958122343       0.99999999972452680     
  0.14444444444444443       1.55034613792972507E-010  0.99999999954792695       0.99999999970296161     
